TIPOENTIDAD;CODIGOENTIDAD;NOMBREENTIDAD;FECHA CORTE;COD_UCA;NOMBRE_UCA;SUBCUENTA;DESCRIPCION;PERSONA_NATURAL;PERSONA_JURIDICA;TOTAL_TARJETAS
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/07/2015;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;289,443,959.93
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/08/2015;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;84,157,996
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/08/2015;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;228,095,955.8
1;51;BANCO PROCREDIT COLOMBIA S.A.;30/09/2015;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;93,317,681
1;51;BANCO PROCREDIT COLOMBIA S.A.;30/09/2015;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;258,478,059.53
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/10/2015;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;110,488,720
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/10/2015;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;404,039,320
1;51;BANCO PROCREDIT COLOMBIA S.A.;30/11/2015;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;146,313,610
1;51;BANCO PROCREDIT COLOMBIA S.A.;30/11/2015;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;433,698,307.3
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/12/2015;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;216,912,420
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/12/2015;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;618,668,656.76
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/01/2016;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;127,173,046.68
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/01/2016;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;457,392,268.96
1;51;BANCO PROCREDIT COLOMBIA S.A.;29/02/2016;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;102,759,262.93
1;51;BANCO PROCREDIT COLOMBIA S.A.;29/02/2016;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;471,660,415.98
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/03/2016;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;114,296,360.61
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/03/2016;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;549,953,299.01
1;51;BANCO PROCREDIT COLOMBIA S.A.;30/04/2016;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;167,645,361.05
1;51;BANCO PROCREDIT COLOMBIA S.A.;30/04/2016;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;555,042,185.57
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/05/2016;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;154,482,517.61
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/05/2016;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;574,601,633.72
1;51;BANCO PROCREDIT COLOMBIA S.A.;30/06/2016;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;160,709,646.91
1;51;BANCO PROCREDIT COLOMBIA S.A.;30/06/2016;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;663,464,687.45
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/07/2016;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;135,247,141
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/07/2016;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;803,104,788.15
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/08/2016;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;171,791,931
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/08/2016;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;801,185,808.11
1;51;BANCO PROCREDIT COLOMBIA S.A.;30/09/2016;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;149,983,086
1;51;BANCO PROCREDIT COLOMBIA S.A.;30/09/2016;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;778,880,137.27
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/10/2016;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;167,712,871
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/10/2016;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;813,489,556.33
1;51;BANCO PROCREDIT COLOMBIA S.A.;30/11/2016;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;176,558,090.66
1;51;BANCO PROCREDIT COLOMBIA S.A.;30/11/2016;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;767,797,019.39
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/12/2016;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;256,776,070.59
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/12/2016;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;1,109,516,894.66
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/01/2017;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;180,864,369.97
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/01/2017;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;837,176,639.59
1;51;BANCO PROCREDIT COLOMBIA S.A.;28/02/2017;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;175,245,407
1;51;BANCO PROCREDIT COLOMBIA S.A.;28/02/2017;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;870,965,445.06
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/03/2017;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;191,946,221
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/03/2017;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;955,102,377.53
1;51;BANCO PROCREDIT COLOMBIA S.A.;30/04/2017;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;202,888,393
1;51;BANCO PROCREDIT COLOMBIA S.A.;30/04/2017;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;632,019,806.79
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/05/2017;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;192,839,509
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/05/2017;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;1,015,522,539
1;51;BANCO PROCREDIT COLOMBIA S.A.;30/06/2017;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;244,293,670
1;51;BANCO PROCREDIT COLOMBIA S.A.;30/06/2017;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;1,171,624,224.46
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/07/2017;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;202,094,001
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/07/2017;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;1,343,941,019.69
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/08/2017;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;232,078,707.27
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/08/2017;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;1,451,408,192.12
1;51;BANCO PROCREDIT COLOMBIA S.A.;30/09/2017;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;271,842,503
1;51;BANCO PROCREDIT COLOMBIA S.A.;30/09/2017;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;1,733,733,182.26
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/10/2017;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;348,749,012
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/10/2017;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;2,080,130,361.2
1;51;BANCO PROCREDIT COLOMBIA S.A.;30/11/2017;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;344,055,053
1;51;BANCO PROCREDIT COLOMBIA S.A.;30/11/2017;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;2,157,261,752.88
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/12/2017;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;385,780,492
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/12/2017;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;2,442,300,649.9
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/01/2018;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;309,038,768.49
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/01/2018;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;2,310,629,953.03
1;51;BANCO PROCREDIT COLOMBIA S.A.;28/02/2018;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;313,888,250.11
1;51;BANCO PROCREDIT COLOMBIA S.A.;28/02/2018;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;2,214,603,121.7
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/03/2018;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;324,385,885
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/03/2018;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;2,457,385,530
1;51;BANCO PROCREDIT COLOMBIA S.A.;30/04/2018;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;345,259,079.89
1;51;BANCO PROCREDIT COLOMBIA S.A.;30/04/2018;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;2,334,571,000.67
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/05/2018;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;395,048,724.13
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/05/2018;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;2,339,130,006.09
1;51;BANCO PROCREDIT COLOMBIA S.A.;30/06/2018;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;346,133,305.39
1;51;BANCO PROCREDIT COLOMBIA S.A.;30/06/2018;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;2,301,823,334.92
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/07/2018;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;358,088,274
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/07/2018;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;2,129,882,430.08
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/08/2018;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;393,573,786.45
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/08/2018;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;2,258,360,624.55
1;51;BANCO PROCREDIT COLOMBIA S.A.;30/09/2018;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;429,736,955.8
1;51;BANCO PROCREDIT COLOMBIA S.A.;30/09/2018;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;2,223,053,428.17
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/10/2018;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;412,625,226
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/10/2018;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;2,605,215,836.06
1;51;BANCO PROCREDIT COLOMBIA S.A.;30/11/2018;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;358,809,548
1;51;BANCO PROCREDIT COLOMBIA S.A.;30/11/2018;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;2,464,367,151.5
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/12/2018;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;414,333,652
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/12/2018;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;2,833,210,838.61
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/01/2019;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;322,728,059
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/01/2019;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;2,399,706,770.14
1;51;BANCO PROCREDIT COLOMBIA S.A.;28/02/2019;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;274,362,661
1;51;BANCO PROCREDIT COLOMBIA S.A.;28/02/2019;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;2,514,679,833.46
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/03/2019;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;205,867,211
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/03/2019;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;2,782,184,923.78
1;51;BANCO PROCREDIT COLOMBIA S.A.;30/04/2019;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;122,687,185
1;51;BANCO PROCREDIT COLOMBIA S.A.;30/04/2019;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;2,354,325,259.36
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/05/2019;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;106,271,169
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/05/2019;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;2,390,926,858.78
1;51;BANCO PROCREDIT COLOMBIA S.A.;30/06/2019;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;539,854,528.69
1;51;BANCO PROCREDIT COLOMBIA S.A.;30/06/2019;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;2,419,049,868.46
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/07/2019;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;580,834,920.91
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/07/2019;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;2,452,117,759.7
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/08/2019;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;688,288,475.74
1;51;BANCO PROCREDIT COLOMBIA S.A.;31/08/2019;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;3,075,360,083.28
